poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
78508,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Utah,2/7/22,2/14/22,,"",,153024,739,rv,,rv,,2/28/22 10:03,"",https://blog.ohpredictive.com/press-releases/mike-lee-breaks-fifty-percent-threshold-in-gop-primary-competition,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Weston,28826,Kael Weston,12.0
78508,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Utah,2/7/22,2/14/22,,"",,153024,739,rv,,rv,,2/28/22 10:03,"",https://blog.ohpredictive.com/press-releases/mike-lee-breaks-fifty-percent-threshold-in-gop-primary-competition,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Lee,28827,Mike Lee,34.0
78508,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Utah,2/7/22,2/14/22,,"",,153024,739,rv,,rv,,2/28/22 10:03,"",https://blog.ohpredictive.com/press-releases/mike-lee-breaks-fifty-percent-threshold-in-gop-primary-competition,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,IND,McMullin,28829,Evan McMullin,24.0
78508,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Utah,2/7/22,2/14/22,,"",,153025,739,rv,,rv,,2/28/22 10:03,"",https://blog.ohpredictive.com/press-releases/mike-lee-breaks-fifty-percent-threshold-in-gop-primary-competition,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Schmidt,28828,Stephen Edward Schmidt,11.0
78508,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Utah,2/7/22,2/14/22,,"",,153025,739,rv,,rv,,2/28/22 10:03,"",https://blog.ohpredictive.com/press-releases/mike-lee-breaks-fifty-percent-threshold-in-gop-primary-competition,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Lee,28827,Mike Lee,36.0
78508,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Utah,2/7/22,2/14/22,,"",,153025,739,rv,,rv,,2/28/22 10:03,"",https://blog.ohpredictive.com/press-releases/mike-lee-breaks-fifty-percent-threshold-in-gop-primary-competition,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,IND,McMullin,28829,Evan McMullin,23.0
78436,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Florida,2/7/22,2/10/22,,"",,152701,625,rv,,rv,,2/16/22 10:52,"",https://floridapolitics.com/archives/497213-mason-dixon-poll-gives-marco-rubio-the-edge-against-val-demings-in-senate-contest/,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,42.0
78436,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Florida,2/7/22,2/10/22,,"",,152701,625,rv,,rv,,2/16/22 10:52,"",https://floridapolitics.com/archives/497213-mason-dixon-poll-gives-marco-rubio-the-edge-against-val-demings-in-senate-contest/,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,49.0
78497,1642,Wick,"","",Wick,284,Wick,A/B,IVR/Online/Text,Georgia,2/2/22,2/6/22,,"",,152977,1290,lv,,lv,,2/25/22 13:57,"",https://wick.io/truth-about-swing-voters/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,45.6
78497,1642,Wick,"","",Wick,284,Wick,A/B,IVR/Online/Text,Georgia,2/2/22,2/6/22,,"",,152977,1290,lv,,lv,,2/25/22 13:57,"",https://wick.io/truth-about-swing-voters/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Walker,19088,Herschel Junior Walker,46.5
78368,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,Florida,1/26/22,1/29/22,,"",,152294,500,lv,,lv,,2/1/22 09:55,"",https://www.suffolk.edu/news-features/news/2022/02/01/00/43/suffolk-university-usa-today-florida-poll,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,41.4
78368,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,Florida,1/26/22,1/29/22,,"",,152294,500,lv,,lv,,2/1/22 09:55,"",https://www.suffolk.edu/news-features/news/2022/02/01/00/43/suffolk-university-usa-today-florida-poll,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,48.6
78372,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,1/19/22,1/26/22,,"",,152350,755,rv,,rv,,2/2/22 07:54,"",https://thenevadaindependent.com/article/poll-cortez-masto-leads-laxalt-in-senate-race-but-biden-disapproval-foreboding,"",false,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Cortez Masto,28593,Catherine Cortez Masto,44.0
78372,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,1/19/22,1/26/22,,"",,152350,755,rv,,rv,,2/2/22 07:54,"",https://thenevadaindependent.com/article/poll-cortez-masto-leads-laxalt-in-senate-race-but-biden-disapproval-foreboding,"",false,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Laxalt,28594,Adam Paul Laxalt,35.0
78340,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Arizona,1/21/22,1/24/22,,"",,152181,1469,lv,,lv,,1/26/22 18:44,"",https://www.dataforprogress.org/blog/2022/1/26/mark-kelly-narrowly-leads-in-arizona-2022-general-election-matchup,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kelly,20633,Mark Kelly,50.0
78340,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Arizona,1/21/22,1/24/22,,"",,152181,1469,lv,,lv,,1/26/22 18:44,"",https://www.dataforprogress.org/blog/2022/1/26/mark-kelly-narrowly-leads-in-arizona-2022-general-election-matchup,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Ducey,28792,Doug Ducey,47.0
78340,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Arizona,1/21/22,1/24/22,,"",,152182,1469,lv,,lv,,1/26/22 18:44,"",https://www.dataforprogress.org/blog/2022/1/26/mark-kelly-narrowly-leads-in-arizona-2022-general-election-matchup,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kelly,20633,Mark Kelly,49.0
78340,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Arizona,1/21/22,1/24/22,,"",,152182,1469,lv,,lv,,1/26/22 18:44,"",https://www.dataforprogress.org/blog/2022/1/26/mark-kelly-narrowly-leads-in-arizona-2022-general-election-matchup,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Brnovich,20640,Mark Brnovich,47.0
78339,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Georgia,1/19/22,1/24/22,,"",,152178,1702,rv,,rv,,1/26/22 14:08,"",https://poll.qu.edu/poll-release?releaseid=3833,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,48.0
78339,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Georgia,1/19/22,1/24/22,,"",,152178,1702,rv,,rv,,1/26/22 14:08,"",https://poll.qu.edu/poll-release?releaseid=3833,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Walker,19088,Herschel Junior Walker,49.0
78346,847,U. Georgia SPIA,655,Atlanta Journal-Constitution,University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,1/13/22,1/24/22,,"",,152209,872,rv,,rv,,1/27/22 09:14,"",https://www.ajc.com/politics/ajc-poll-bidens-approval-in-georgia-takes-a-nosedive/6KNWUXXWRZBQ7P7EC6GG26TXHU/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,43.6
78346,847,U. Georgia SPIA,655,Atlanta Journal-Constitution,University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,1/13/22,1/24/22,,"",,152209,872,rv,,rv,,1/27/22 09:14,"",https://www.ajc.com/politics/ajc-poll-bidens-approval-in-georgia-takes-a-nosedive/6KNWUXXWRZBQ7P7EC6GG26TXHU/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Walker,19088,Herschel Junior Walker,47.1
78346,847,U. Georgia SPIA,655,Atlanta Journal-Constitution,University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,1/13/22,1/24/22,,"",,152210,872,rv,,rv,,1/27/22 09:14,"",https://www.ajc.com/politics/ajc-poll-bidens-approval-in-georgia-takes-a-nosedive/6KNWUXXWRZBQ7P7EC6GG26TXHU/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,46.0
78346,847,U. Georgia SPIA,655,Atlanta Journal-Constitution,University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,1/13/22,1/24/22,,"",,152210,872,rv,,rv,,1/27/22 09:14,"",https://www.ajc.com/politics/ajc-poll-bidens-approval-in-georgia-takes-a-nosedive/6KNWUXXWRZBQ7P7EC6GG26TXHU/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Black,28570,Gary W. Black,40.7
78350,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Kentucky,1/19/22,1/22/22,,"",,152240,625,rv,,rv,,1/28/22 09:11,"",https://www.wtvq.com/content/uploads/2022/01/n/i/KY122Poll.pdf,"",false,,8932,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Booker,28795,Charles Booker,39.0
78350,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Kentucky,1/19/22,1/22/22,,"",,152240,625,rv,,rv,,1/28/22 09:11,"",https://www.wtvq.com/content/uploads/2022/01/n/i/KY122Poll.pdf,"",false,,8932,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Paul,28796,Rand Paul,55.0
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152324,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,DEM,Manchin,28805,"Joe Manchin, III",48.6
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152324,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,REP,Mooney,28806,Alexander X. Mooney,27.7
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152325,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,DEM,Manchin,28805,"Joe Manchin, III",49.9
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152325,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,REP,Morrisey,28807,Patrick Morrisey,28.6
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152326,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,DEM,Manchin,28805,"Joe Manchin, III",41.0
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152326,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,REP,Justice,28808,James Justice,36.8
78298,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,1/11/22,1/12/22,,"",,151942,1215,rv,,rv,,1/19/22 21:06,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/SACSC_NHSW_0122_%202_0.pdf,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Hassan,18225,Maggie Hassan,43.0
78298,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,1/11/22,1/12/22,,"",,151942,1215,rv,,rv,,1/19/22 21:06,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/SACSC_NHSW_0122_%202_0.pdf,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Bolduc,18228,Donald C. Bolduc,36.0
78298,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,1/11/22,1/12/22,,"",,151943,1215,rv,,rv,,1/19/22 21:06,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/SACSC_NHSW_0122_%202_0.pdf,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Hassan,18225,Maggie Hassan,41.0
78298,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,1/11/22,1/12/22,,"",,151943,1215,rv,,rv,,1/19/22 21:06,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/SACSC_NHSW_0122_%202_0.pdf,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Morse,28746,Charles W. Morse,27.0
78298,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,1/11/22,1/12/22,,"",,151944,1215,rv,,rv,,1/19/22 21:07,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/SACSC_NHSW_0122_%202_0.pdf,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Hassan,18225,Maggie Hassan,42.0
78298,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,1/11/22,1/12/22,,"",,151944,1215,rv,,rv,,1/19/22 21:07,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/SACSC_NHSW_0122_%202_0.pdf,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Smith,28764,Kevin H. Smith,24.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151348,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kunce,28688,Lucas Kunce,26.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151348,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Greitens,19217,Eric Greitens,34.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151349,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kunce,28688,Lucas Kunce,16.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151349,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Hartzler,28749,Vicky Hartzler,23.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151350,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kunce,28688,Lucas Kunce,17.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151350,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Long,28750,Billy Long,16.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151351,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kunce,28688,Lucas Kunce,23.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151351,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Schmitt,19218,Eric Schmitt,28.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151352,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Sifton,19216,Scott Sifton,26.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151352,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Greitens,19217,Eric Greitens,39.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151353,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Sifton,19216,Scott Sifton,17.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151353,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Hartzler,28749,Vicky Hartzler,22.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151354,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Sifton,19216,Scott Sifton,12.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151354,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Long,28750,Billy Long,13.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151355,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Sifton,19216,Scott Sifton,18.0
78145,1497,co/efficient,1747,Missouri First Action,co/efficient,514,co/efficient,B/C,IVR/Text,Missouri,12/16/21,12/17/21,,"",,151355,1210,lv,,lv,,12/23/21 12:57,half sample,https://drive.google.com/file/d/1yuZ2CopnIPSSJKgcGIjzfEtMozo5Ff3w/view?mkt_tok=NTU2LVlFRS05NjkAAAGBhzRVspiVnSLDnpp5WCL7nkxCAjv_c5LjqZ-kMA1lu6iYQWQs_gQg8NlL9wrgruAfG_Gbi_Ngdo-kJxECocf-6vyZINumz9d9WklMtmn9YsQZ,538,false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Schmitt,19218,Eric Schmitt,23.0
78103,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Iowa,12/2/21,12/13/21,,"",,151182,770,lv,,lv,,12/20/21 09:48,"",https://www.scribd.com/document/547885400/Data-For-Progress-Iowa-Poll,538,false,,8930,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Finkenauer,28660,Abby Finkenauer,39.0
